Senser,s_0
1493733892133,-0.0029
1493733892177,-0.0011
1493733892223,-0.0021
1493733892268,-0.0037
1493733892313,-0.003
1493733892358,0.0002
1493733892403,-0.004
1493733892448,-0.0017
1493733892494,-0.0028
1493733892537,-0.0024
1493733892583,-0.0005
1493733892628,-0.0026
1493733892673,-0.0032
1493733892718,-0.0023
1493733892763,-0.0035
1493733892808,-0.004
1493733892853,-0.0022
1493733892897,-0.0032
1493733892943,-0.0028
1493733892988,-0.0033
1493733893033,-0.0014
1493733893078,-0.0037
1493733893124,-0.003
1493733893168,-0.0022
1493733893213,-0.0025
1493733893257,-0.0023
1493733893303,-0.0032
1493733893348,-0.0005
1493733893393,-0.0036
1493733893438,-0.003
1493733893483,-0.0025
1493733893528,-0.0021
1493733893573,-0.0022
1493733893617,-0.0032
1493733893663,-0.0021
1493733893708,-0.0019
1493733893753,-0.003
1493733893798,-0.0014
1493733893844,-0.0033
1493733893888,-0.0043
1493733893933,-0.0034
1493733893977,-0.0056
1493733894023,0.0255
1493733894068,-0.0057
1493733894113,-0.0049
1493733894158,-0.0074
1493733894203,-0.0
1493733894248,-0.0029
1493733894293,-0.0038
1493733894339,-0.0032
1493733894383,-0.002
1493733894428,-0.0049
1493733894473,-0.0043
1493733894519,-0.0025
1493733894563,-0.0021
1493733894609,-0.0036
1493733894654,-0.0017
1493733894699,-0.0023
1493733894744,-0.0111
1493733894789,0.0001
1493733894833,-0.0036
1493733894878,-0.0039
1493733894923,-0.0027
1493733894969,-0.0038
1493733895014,-0.0012
1493733895059,-0.0037
1493733895103,-0.0029
1493733895148,-0.0003
1493733895193,-0.0016
1493733895238,-0.0026
1493733895284,-0.0035
1493733895329,-0.0017
1493733895374,-0.0015
1493733895419,-0.0026
1493733895464,-0.002
1493733895509,-0.003
1493733895553,-0.0032
1493733895599,-0.0025
1493733895644,-0.0024
1493733895689,-0.0021
1493733895734,-0.003
1493733895779,-0.0038
1493733895824,-0.0026
1493733895869,-0.004
1493733895913,-0.0017
1493733895959,-0.0049
1493733896004,-0.0016
1493733896049,-0.0023
1493733896094,-0.0039
1493733896139,-0.0022
1493733896185,-0.0019
1493733896229,-0.003
1493733896281,-0.0041
1493733896319,-0.0051
1493733896365,-0.0022
1493733896414,-0.0045
1493733896459,-0.0043
1493733896505,-0.0013
1493733896549,-0.004
1493733896593,-0.0039
1493733896639,-0.0037
1493733896684,-0.0038
1493733896729,-0.004
1493733896774,-0.0033
1493733896819,-0.0033
1493733896864,-0.0021
1493733896909,-0.0048
1493733896953,-0.0031
1493733896999,-0.0028
1493733897044,-0.0015
1493733897089,-0.0049
1493733897134,-0.0032
1493733897180,-0.0048
1493733897224,-0.002
1493733897269,-0.0029
1493733897316,-0.0031
1493733897359,0.0203
1493733897409,-0.0038
1493733897455,-0.0003
1493733897499,0.0194
1493733897544,-0.1039
1493733897589,-0.0639
1493733897637,-0.3146
1493733897679,-0.2637
1493733897725,-0.1693
1493733897769,-0.1335
1493733897815,0.1288
1493733897859,0.3899
1493733897904,0.402
1493733897950,0.2739
1493733897995,-0.2468
1493733898041,-0.2303
1493733898085,-0.2538
1493733898129,-0.2147
1493733898175,0.0372
1493733898219,0.2094
1493733898264,0.0234
1493733898309,0.0193
1493733898355,0.0403
1493733898405,-0.1159
1493733898449,0.0503
1493733898494,0.0463
1493733898539,-0.0693
1493733898584,0.0278
1493733898630,-0.0196
1493733898675,-0.033
1493733898720,0.7028
1493733898765,0.5127
1493733898809,-0.1798
1493733898855,0.0824
1493733898900,0.0406
1493733898945,-0.0364
1493733898990,-0.0052
1493733899035,-0.0083
1493733899080,0.0034
1493733899125,0.001
1493733899169,0.0022
1493733899215,-0.0037
1493733899260,-0.0026
1493733899305,-0.0026
1493733899350,-0.0026
1493733899400,-0.0032
1493733899445,-0.0034
1493733899489,-0.0025
1493733899535,-0.0067
1493733899580,-0.0044
1493733899625,-0.0031
1493733899670,-0.0037
1493733899716,-0.0044
1493733899760,-0.0035
1493733899805,-0.0023
1493733899849,-0.0014
1493733899895,-0.0042
1493733899941,-0.0023
1493733899985,-0.0029
1493733900030,-0.0019
1493733900075,-0.0032
1493733900120,-0.0015
1493733900165,-0.0005
1493733900209,-0.0056
1493733900255,-0.0038
1493733900300,-0.0038
1493733900345,-0.0036
1493733900395,-0.0037
1493733900440,-0.0014
1493733900486,-0.0021
1493733900529,-0.0027
1493733900576,-0.0032
1493733900620,-0.0051
1493733900665,-0.0046
1493733900710,-0.0022
1493733900756,-0.0019
1493733900800,-0.0031
1493733900845,-0.0047
1493733900889,-0.0033
1493733900936,-0.0029
1493733900981,-0.0045
1493733901025,-0.0029
1493733901071,-0.0039
1493733901116,-0.0046
1493733901161,-0.0028
1493733901206,-0.0039
1493733901251,-0.0021
1493733901296,-0.0036
1493733901341,-0.0014
1493733901391,-0.001
1493733901436,-0.0046
1493733901481,-0.0031
1493733901526,-0.0046
1493733901571,-0.0012
1493733901616,-0.0031
1493733901661,-0.0029
1493733901705,-0.003
1493733901751,-0.0039
1493733901796,-0.0018
1493733901841,-0.0027
1493733901886,-0.0015
1493733901931,-0.0015
1493733901976,-0.003
1493733902021,-0.0032
1493733902067,-0.003
1493733902111,-0.0023
1493733902156,-0.0029
1493733902201,-0.0037
1493733902246,-0.0059
1493733902291,0.0062
1493733902336,-0.0049
1493733902385,-0.0005
1493733902431,-0.0054
1493733902476,-0.0058
1493733902521,-0.0065
1493733902566,-0.0041
1493733902611,-0.0029
1493733902656,-0.0023
1493733902701,-0.0019
1493733902745,-0.005
1493733902791,-0.0037
1493733902836,-0.003
1493733902881,-0.0025
1493733902928,-0.0024
1493733902971,-0.0029
1493733903016,-0.0037
1493733903062,-0.0055
1493733903105,-0.0048
1493733903153,-0.0027
1493733903196,-0.0028
1493733903241,-0.0007
1493733903286,-0.0031
1493733903332,-0.002
1493733903381,-0.0036
1493733903425,-0.0036
1493733903471,-0.0045
1493733903516,-0.0048
1493733903561,-0.0019
1493733903608,-0.0024
1493733903653,-0.0036
1493733903696,-0.0021
1493733903742,-0.0007
1493733903785,-0.0029
1493733903831,-0.0035
1493733903876,-0.0029
1493733903921,-0.0033
1493733903966,-0.0048
1493733904012,-0.0004
1493733904057,-0.0042
1493733904102,-0.0028
1493733904147,-0.0018
1493733904192,-0.0024
1493733904237,-0.0048
1493733904281,-0.0045
1493733904327,-0.003
1493733904372,-0.0015
1493733904422,-0.0043
1493733904467,-0.0035
1493733904512,-0.0032
1493733904557,-0.005
1493733904601,-0.0013
1493733904647,-0.0025
1493733904692,-0.0042
1493733904737,-0.0076
1493733904783,-0.0035
1493733904827,-0.0037
1493733904872,-0.1883
1493733904916,-0.0095
1493733905052,0.006
1493733905097,0.0018
1493733905142,-0.0011
1493733905187,-0.0041
1493733905232,-0.0132
1493733905277,0.0023
1493733905321,-0.0042
1493733905367,-0.0009
1493733905417,-0.0034
1493733905462,-0.0025
1493733905507,-0.0026
1493733905552,-0.0009
1493733905597,-0.0032
1493733905641,-0.0037
1493733905687,-0.0012
1493733905732,-0.0017
1493733905777,-0.0022
1493733905822,-0.0046
1493733905867,-0.0042
1493733905913,-0.002
1493733905957,-0.0029
1493733906001,-0.0023
1493733906047,-0.0022
1493733906092,-0.0021
1493733906137,-0.0045
1493733906182,-0.0052
1493733906227,-0.0037
1493733906273,-0.0049
1493733906319,-0.0019
1493733906361,-0.0028
1493733906412,-0.002
1493733906457,-0.0038
1493733906503,-0.0032
1493733906547,-0.0035
1493733906592,-0.0048
1493733906639,-0.0027
1493733906681,-0.0013
1493733906727,-0.0022
1493733906773,-0.0041
1493733906817,-0.004
1493733906862,-0.0023
1493733906907,-0.0021
1493733906952,-0.0046
1493733906998,-0.0031
1493733907044,-0.001
1493733907088,-0.0014
1493733907133,-0.0028
1493733907177,-0.0017
1493733907223,-0.0026
1493733907269,-0.0036
1493733907313,-0.0031
1493733907358,-0.0017
1493733907408,-0.0036
1493733907453,-0.003
1493733907497,-0.0044
1493733907543,-0.0047
1493733907588,-0.0028
1493733907633,-0.0016
1493733907678,-0.0013
1493733907723,-0.003
1493733907769,-0.0043
1493733907813,-0.0019
1493733907857,-0.0041
1493733907902,-0.0038
1493733907948,-0.0033
1493733907993,-0.0033
1493733908038,-0.0031
1493733908083,-0.004
1493733908128,-0.0045
1493733908175,-0.0016
1493733908217,-0.0052
1493733908263,-0.0036
1493733908308,-0.0054
1493733908353,-0.0035
1493733908403,-0.0046
1493733908448,-0.0006
1493733908495,-0.0046
1493733908537,-0.0043
1493733908583,-0.0047
1493733908628,-0.0033
1493733908673,-0.0024
1493733908718,-0.0053
1493733908763,-0.0025
1493733908808,-0.0014
1493733908853,-0.0033
1493733908897,-0.0007
1493733908943,-0.0041
1493733908988,-0.003
1493733909033,-0.003
1493733909078,-0.0041
1493733909123,-0.0026
1493733909168,-0.0035
1493733909213,-0.005
1493733909257,-0.0018
1493733909303,-0.0046
1493733909348,-0.0029
1493733909398,-0.0026
1493733909444,-0.003
1493733909488,-0.0025
1493733909533,-0.0017
1493733909577,-0.0009
1493733909625,-0.0051
1493733909668,-0.0047
1493733909713,-0.004
1493733909758,-0.0031
1493733909803,-0.0028
1493733909848,0.0014
1493733909893,-0.0056
1493733909939,-0.002
1493733909983,-0.0026
1493733910029,-0.0015
1493733910073,-0.0079
1493733910118,-0.0047
1493733910164,-0.0028
1493733910208,-0.0041
1493733910254,-0.0037
1493733910299,-0.0008
1493733910343,-0.0024
1493733910389,-0.0044
1493733910433,-0.0041
1493733910479,-0.0033
1493733910524,-0.0033
1493733910569,-0.0015
1493733910614,-0.0032
1493733910659,-0.0026
1493733910704,-0.0018
1493733910749,-0.0026
1493733910793,-0.0026
1493733910839,-0.0048
1493733910883,-0.0039
1493733910929,-0.0018
1493733910974,-0.0018
1493733911019,-0.0038
1493733911064,-0.0032
1493733911109,-0.0033
1493733911153,-0.0042
1493733911199,-0.0024
1493733911244,-0.0058
1493733911289,-0.0028
1493733911334,-0.0037
1493733911379,-0.0044
1493733911429,-0.0044
1493733911473,-0.001
1493733911519,-0.0037
1493733911564,-0.0019
1493733911609,-0.0033
1493733911654,-0.0035
1493733911699,-0.001
1493733911744,-0.0006
1493733911789,-0.0027
1493733911833,-0.0033
1493733911879,-0.0036
1493733911924,-0.0007
1493733911969,-0.0031
1493733912016,-0.0037
1493733912059,-0.0032
1493733912104,-0.0051
1493733912149,-0.0024
1493733912193,-0.0034
1493733912239,-0.0044
1493733912284,-0.0004
1493733912329,-0.005
1493733912374,-0.004
1493733912424,-0.0018
1493733912469,-0.003
1493733912513,-0.0037
1493733912559,-0.0042
1493733912604,-0.002
1493733912649,-0.0029
1493733912694,-0.0029
1493733912740,-0.0026
1493733912784,-0.0022
1493733912829,-0.0035
1493733912873,-0.0031
1493733912919,-0.0009
1493733912965,-0.0029
1493733913009,-0.0036
1493733913055,-0.002
1493733913100,-0.0038
1493733913145,-0.003
1493733913190,-0.0035
1493733913235,-0.0021
1493733913280,-0.0028
1493733913325,-0.0032
1493733913369,-0.0036
1493733913420,-0.0027
1493733913465,-0.0029
1493733913510,-0.0015
1493733913555,-0.004
1493733913600,-0.0035
1493733913645,-0.0004
1493733913689,-0.0015
1493733913735,-0.0039
1493733913780,-0.0026
1493733913825,-0.0024
1493733913870,-0.0026
1493733913915,-0.0019
1493733913960,-0.0032
1493733914005,-0.0036
1493733914049,-0.0031
1493733914095,-0.0036
1493733914140,-0.0021
1493733914185,-0.0022
1493733914230,-0.0028
1493733914277,-0.0037
1493733914320,-0.0029
1493733914365,-0.0033
1493733914415,-0.0006
1493733914460,-0.0033
1493733914505,-0.0029
1493733914550,-0.0056
1493733914597,-0.001
1493733914640,-0.0021
1493733914685,-0.0055
1493733914729,-0.0011
1493733914775,-0.0019
1493733914820,-0.0031
1493733914865,-0.0021
1493733914910,-0.0027
1493733914955,-0.0031
1493733915000,-0.0029
1493733915045,-0.0031
1493733915089,-0.0038
1493733915135,-0.0023
1493733915180,-0.0033
1493733915225,-0.0009
1493733915270,-0.003
1493733915315,-0.0033
1493733915360,-0.0032
1493733915409,-0.0021
1493733915455,-0.0039
1493733915500,-0.0038
1493733915545,-0.0016
1493733915590,-0.0013
1493733915635,-0.001
1493733915680,0.0016
1493733915726,0.0025
1493733915769,-0.0008
1493733915815,-0.0026
1493733915860,-0.0026
1493733915905,-0.0032
1493733915950,-0.0017
1493733915996,-0.0018
1493733916040,-0.0007
1493733916086,-0.0018
1493733916132,-0.0033
1493733916175,-0.0035
1493733916220,-0.004
1493733916265,-0.0027
1493733916311,-0.0026
1493733916356,-0.0039
1493733916406,-0.0036
1493733916452,-0.0009
1493733916496,-0.0023
1493733916541,-0.0017
1493733916585,-0.0015
1493733916631,-0.0024
1493733916676,-0.0032
1493733916721,-0.0029
1493733916766,-0.0007
1493733916809,-0.0015
1493733916856,-0.0032
1493733916901,-0.0032
1493733916945,-0.0007
1493733916991,-0.0057
1493733917036,0.0005
1493733917081,-0.0026
1493733917126,-0.0028
1493733917171,-0.0036
1493733917216,0.0114
1493733917260,-0.0033
1493733917305,0.0026
1493733917350,-0.0022
1493733917400,-0.0019
1493733917446,-0.0015
1493733917489,-0.0022
1493733917535,-0.0022
1493733917581,-0.0036
1493733917624,0.0011
1493733917669,-0.0023
1493733917713,-0.001
1493733917758,0.0
1493733917803,-0.0035
1493733917848,-0.005
1493733917893,-0.0037
1493733917937,-0.0031
1493733917983,-0.0031
1493733918028,-0.0006
1493733918073,-0.0025
1493733918117,-0.0015
1493733918161,-0.0018
1493733918207,-0.0005
1493733918252,-0.0035
1493733918297,-0.0034
1493733918342,-0.0039
1493733918391,-0.0024
1493733918436,-0.0025
1493733918481,-0.0029
1493733918526,-0.0024
1493733918571,-0.0023
1493733918615,-0.0034
1493733918661,-0.0033
1493733918705,-0.0014
1493733918750,-0.0023
1493733918795,-0.0021
1493733918839,-0.0017
1493733918884,0.0002
1493733918929,-0.0027
1493733918974,-0.0014
1493733919019,-0.0019
1493733919064,-0.0016
1493733919109,-0.0018
1493733919153,-0.0047
1493733919199,-0.0039
1493733919243,-0.003
1493733919288,-0.0027
1493733919333,-0.0025
1493733919377,-0.0025
1493733919429,-0.0044
1493733919472,-0.002
1493733919517,-0.0029
1493733919561,-0.0011
1493733919607,-0.0001
1493733919652,0.0006
1493733919697,-0.0051
1493733919741,-0.0014
1493733919785,-0.003
1493733919831,-0.0038
1493733919876,-0.0033
1493733919920,-0.0016
1493733919965,-0.0042
1493733920009,0.0011
1493733920055,-0.0045
1493733920100,-0.0032
1493733920145,-0.0008
1493733920190,-0.0013
1493733920233,-0.0042
1493733920280,-0.0017
1493733920324,-0.0006
1493733920369,-0.0019
1493733920419,-0.0014
1493733920464,-0.0034
1493733920508,-0.004
1493733920553,-0.0021
1493733920599,-0.0016
1493733920644,-0.008
1493733920688,-0.0027
1493733920732,-0.0022
1493733920777,-0.0052
1493733920822,-0.0067
1493733920867,-0.0036
1493733920912,-0.0022
1493733920957,-0.0015
1493733921001,0.0009
1493733921046,-0.0016
1493733921091,0.0006
1493733921137,-0.0003
1493733921181,-0.0051
1493733921225,-0.0014
1493733921271,-0.0038
1493733921315,-0.0021
1493733921361,-0.0022
1493733921409,-0.0044
1493733921455,-0.0025
1493733921500,-0.0009
1493733921544,-0.0035
1493733921589,-0.0024
1493733921633,-0.0017
1493733921679,-0.0009
1493733921724,-0.0043
1493733921769,-0.0013
1493733921814,-0.0007
1493733921857,-0.0018
1493733921903,-0.001
1493733921948,-0.0022
1493733921993,-0.0041
1493733922038,-0.001
1493733922083,-0.0006
1493733922128,-0.0008
1493733922172,-0.0029
1493733922217,-0.0035
1493733922262,-0.0025
1493733922307,-0.002
1493733922352,-0.0011
1493733922401,-0.001
1493733922447,-0.0024
1493733922491,-0.0008
1493733922536,-0.0019
1493733922581,-0.0009
1493733922625,-0.0011
1493733922670,-0.0038
1493733922716,-0.0013
1493733922760,-0.002
1493733922805,0.0013
1493733922849,0.0006
1493733922894,-0.0009
1493733922940,-0.0038
1493733922985,-0.0009
1493733923029,-0.0003
1493733923073,0.0006
1493733923119,-0.001
1493733923164,-0.0032
1493733923208,0.0004
1493733923255,0.0028
1493733923297,0.0001
1493733923344,-0.0022
1493733923393,0.002
1493733923438,-0.0008
1493733923483,-0.0011
1493733923528,-0.0017
1493733923574,0.0006
1493733923617,0.0008
1493733923662,-0.0007
1493733923707,-0.0012
1493733923752,-0.0009
1493733923796,0.0005
1493733923841,0.0003
1493733923886,-0.0014
1493733923931,-0.0028
1493733923977,-0.0028
1493733924021,-0.0003
1493733924065,-0.0015
1493733924111,-0.0022
1493733924155,-0.0016
1493733924200,-0.0011
1493733924245,-0.0005
1493733924289,0.0002
1493733924334,-0.001
1493733924384,-0.0019
1493733924429,-0.0021
1493733924473,-0.0006
1493733924519,-0.0017
1493733924564,-0.0054
1493733924609,-0.0013
1493733924654,-0.0009
1493733924701,-0.0014
1493733924744,-0.0025
1493733924789,0.0003
1493733924833,0.0007
1493733924879,-0.0008
1493733924924,-0.001
1493733924971,-0.0027
1493733925014,0.0001
1493733925059,-0.0015
1493733925105,-0.0019
1493733925150,-0.0019
1493733925195,-0.0003
1493733925239,-0.0024
1493733925284,-0.0006
1493733925329,-0.0017
1493733925379,-0.0019
1493733925425,-0.0025
1493733925470,-0.0015
1493733925513,-0.0015
1493733925560,-0.0001
1493733925604,0.0015
1493733925649,-0.0006
1493733925695,-0.0002
1493733925740,-0.0018
1493733925784,-0.002
1493733925831,0.0004
1493733925873,-0.0016
1493733925919,-0.0005
1493733925965,-0.0016
1493733926009,-0.0012
1493733926055,0.0003
1493733926100,-0.0012
1493733926145,-0.0036
1493733926190,-0.0
1493733926237,-0.0007
1493733926280,-0.0015
1493733926325,-0.0011
1493733926375,-0.002
1493733926420,-0.0006
1493733926465,-0.0012
1493733926509,-0.0004
1493733926557,-0.0028
1493733926600,-0.0014
1493733926645,0.0001
1493733926689,-0.002
1493733926735,0.0002
1493733926780,0.0001
1493733926825,-0.001
1493733926870,-0.0017
1493733926915,-0.0015
1493733926960,-0.0045
1493733927005,-0.0005
1493733927049,-0.0012
1493733927095,-0.0015
1493733927140,-0.0017
1493733927185,-0.0029
1493733927230,-0.0011
1493733927275,-0.0008
1493733927320,-0.0013
1493733927367,-0.003
1493733927415,-0.001
1493733927460,-0.0018
1493733927505,0.0001
1493733927550,0.0007
1493733927685,-0.0009
1493733927729,0.0005
1493733927775,-0.002
1493733927820,-0.0017
1493733927865,-0.0015
1493733927910,-0.0004
1493733927955,-0.0023
1493733928000,-0.0009
1493733928045,-0.0014
1493733928089,-0.0006
1493733928135,-0.0022
1493733928180,-0.0022
1493733928225,-0.0036
1493733928270,-0.0012
1493733928315,-0.0028
1493733928360,-0.0029
1493733928409,-0.0015
1493733928455,-0.0025
1493733928500,-0.002
1493733928545,-0.003
1493733928590,-0.0025
1493733928635,-0.0022
1493733928680,-0.0012
1493733928726,-0.003
1493733928771,-0.0023
1493733928815,-0.0048
1493733928860,-0.0052
1493733928905,-0.0083
1493733928951,-0.0019
1493733928996,-0.002
1493733929041,-0.0038
1493733929086,-0.003
1493733929131,-0.0046
1493733929176,-0.0024
1493733929221,-0.0033
1493733929265,-0.0029
1493733929311,-0.003
1493733929356,-0.0018
1493733929406,-0.0055
1493733929451,-0.0046
1493733929496,-0.0012
1493733929541,-0.0036
1493733929585,-0.0034
1493733929631,-0.0046
1493733929676,-0.003
1493733929721,-0.0029
1493733929766,-0.0037
1493733929811,-0.0033
1493733929856,-0.0027
1493733929901,-0.0043
1493733929945,-0.0059
1493733929991,-0.0017
1493733930036,-0.0038
1493733930081,-0.0037
1493733930126,-0.0052
1493733930171,-0.0053
1493733930216,-0.003
1493733930261,-0.0033
1493733930305,-0.0016
1493733930351,-0.0025
1493733930401,-0.0048
1493733930446,-0.0027
1493733930491,-0.0028
1493733930536,-0.004
1493733930581,-0.0056
1493733930625,-0.0041
1493733930671,-0.005
1493733930716,-0.0042
1493733930761,-0.0029
1493733930806,-0.0039
1493733930851,-0.0041
1493733930896,-0.0043
1493733930941,-0.0023
1493733930985,-0.0051
1493733931031,-0.004
1493733931077,-0.0031
1493733931121,-0.0049
1493733931167,-0.0058
1493733931212,-0.0065
1493733931257,-0.0036
1493733931301,-0.0026
1493733931345,-0.0035
1493733931396,-0.0044
1493733931441,-0.0052
1493733931487,-0.0063
1493733931532,-0.0044
1493733931577,-0.0044
1493733931622,-0.0039
1493733931667,-0.0043
1493733931712,-0.0047
1493733931758,-0.0022
1493733931801,-0.0042
1493733931846,-0.004
1493733931891,-0.0025
1493733931937,-0.0045
1493733931982,-0.0028
1493733932027,-0.0039
1493733932072,-0.0036
1493733932117,-0.0039
1493733932161,-0.0041
1493733932207,-0.0039
1493733932252,-0.0027
1493733932297,-0.0029
1493733932342,-0.0046
1493733932392,-0.0047
1493733932437,-0.0033
1493733932481,-0.005
1493733932527,-0.003
1493733932573,-0.0058
1493733932617,-0.0027
1493733932662,-0.0044
1493733932707,-0.004
1493733932752,-0.0057
1493733932797,-0.0029
1493733932841,-0.0037
1493733932887,-0.0028
1493733932932,-0.0038
1493733932977,-0.0041
1493733933022,-0.0037
1493733933067,-0.0036
1493733933112,-0.0014
1493733933157,-0.0049
1493733933201,-0.0034
1493733933247,-0.0028
1493733933292,-0.0031
1493733933337,-0.0028
1493733933387,-0.0037
1493733933432,-0.0048
1493733933477,-0.0045
1493733933521,-0.0023
1493733933567,-0.0027
1493733933612,-0.0038
1493733933657,-0.0027
1493733933703,-0.0043
1493733933747,-0.0042
1493733933792,-0.0031
1493733933837,-0.0006
1493733933881,-0.0023
1493733933927,-0.0036
1493733933972,-0.0058
1493733934017,-0.0053
1493733934062,-0.0026
1493733934108,-0.0054
1493733934152,-0.0052
1493733934197,-0.0022
1493733934243,-0.0038
1493733934288,-0.0021
1493733934333,-0.0033
1493733934383,-0.004
1493733934429,-0.0033
1493733934473,-0.0045
1493733934518,-0.005
1493733934563,-0.0031
1493733934608,-0.0043
1493733934653,-0.0036
1493733934697,-0.0048
1493733934743,-0.0048
1493733934788,-0.0035
1493733934833,-0.0042
1493733934878,-0.005
1493733934923,-0.0057
1493733934968,-0.0055
1493733935013,-0.0027
1493733935057,-0.0029
1493733935103,-0.0018
1493733935148,-0.0036
1493733935193,-0.0051
1493733935240,-0.0048
1493733935283,-0.0015
1493733935328,-0.0028
1493733935373,-0.0037
1493733935423,-0.0032
1493733935468,-0.0039
1493733935513,-0.0058
1493733935560,-0.003
1493733935603,-0.004
1493733935648,-0.0033
1493733935693,-0.005
1493733935737,-0.0045
1493733935783,-0.0036
1493733935828,-0.0028
1493733935873,-0.0035
1493733935918,-0.0041
1493733935964,-0.0035
1493733936008,-0.0042
1493733936053,-0.0038
