Senser,s_0
1575986400,4
1575987300,3.96
1575988200,3.87
1575989100,3.86
1575990000,3.68
1575990900,3.49
1575991800,3.5
1575992700,3.49
1575993600,3.38
1575994500,3.16
1575995400,2.99
1575996300,2.87
1575997200,2.8
1575998100,2.84
1575999000,2.89
1575999900,2.75
1576000800,2.76
1576001700,2.63
1576002600,2.89
1576003500,3.72
1576004400,3.56
1576005300,3.96
1576006200,3.92
1576007100,4.08
1576008000,3.8
1576008900,3.39
1576009800,2.99
1576010700,2.95
1576011600,2.74
1576012500,2.53
1576013400,2.72
1576014300,2.82
1576015200,2.75
1576016100,3.53
1576017000,3.35
1576017900,3.15
1576018800,3.38
1576019700,3.48
1576020600,3.57
1576021500,3.66
1576022400,3.59
1576023300,3.24
1576024200,2.69
1576025100,2.8
1576026000,2.53
1576026900,2.41
1576027800,2.1
1576028700,2.32
1576029600,2.41
1576030500,2.59
1576031400,2.49
1576032300,2.66
1576033200,2.26
1576034100,2.2
1576035000,2.53
1576035900,2.25
1576036800,2.22
1576037700,2.09
1576038600,1.96
1576039500,2.12
1576040400,2.07
1576041300,1.84
1576042200,1.86
1576043100,1.99
1576044000,2.04
1576044900,1.64
1576045800,1.57
1576046700,1.51
1576047600,1.8
1576048500,1.98
1576049400,1.97
1576050300,1.87
1576051200,1.84
1576052100,1.88
1576053000,2.04
1576053900,2.26
1576054800,2.3
1576055700,2.67
1576056600,3.02
1576057500,3.2
1576058400,3.26
1576059300,3.21
1576060200,3.27
1576061100,3.6
1576062000,3.44
1576062900,3.36
1576063800,3.31
1576064700,3.33
1576065600,3.48
1576066500,3.38
1576067400,3.26
1576068300,3.05
1576069200,2.98
1576070100,3.9
1576071000,4.43
1576071900,4.4
1576072800,4.15
1576073700,4.84
1576074600,4.87
1576075500,4.58
1576076400,4.25
1576077300,3.8
1576078200,3.46
1576079100,3.07
1576080000,2.9
1576080900,2.88
1576081800,2.58
1576082700,3.04
1576083600,2.48
1576084500,2.55
1576085400,2.52
1576086300,2.75
1576087200,2.68
1576088100,3
1576089000,2.98
1576089900,1.56
1576090800,1.33
1576091700,1.68
1576092600,1.59
1576093500,1.99
1576094400,2.32
1576095300,3.09
1576096200,3.31
1576097100,3.33
1576098000,3.5
1576098900,3.51
1576099800,3.29
1576100700,2.82
1576101600,2.69
1576102500,2.79
1576103400,3.45
1576104300,3.63
1576105200,3.58
1576106100,3.1
1576107000,3.38
1576107900,3.79
1576108800,3.55
1576109700,3.63
1576110600,3.7
1576111500,3.78
1576112400,3.49
1576113300,3.16
1576114200,2.81
1576115100,2.26
1576116000,2.02
1576116900,1.68
1576117800,1.68
1576118700,1.64
1576119600,1.64
1576120500,1.64
1576121400,1.63
1576122300,1.62
1576123200,1.68
1576124100,2.1
1576125000,1.96
1576125900,1.77
1576126800,1.81
1576127700,1.58
1576128600,1.72
1576129500,1.7
1576130400,1.56
1576131300,1.33
1576132200,1.26
1576133100,1.41
1576134000,1.15
1576134900,1.41
1576135800,1.72
1576136700,1.64
1576137600,1.55
1576138500,2.05
1576139400,1.82
1576140300,2.1
1576141200,1.97
1576142100,2.19
1576143000,2.34
1576143900,2.4
1576144800,2.49
1576145700,2.4
1576146600,2.26
1576147500,2.32
1576148400,2.65
1576149300,2.8
1576150200,3.15
1576151100,3.97
1576152000,5.1
1576152900,5.47
1576153800,5.77
1576154700,5.7
1576155600,5.61
1576156500,5.47
1576157400,5.09
1576158300,4.46
1576159200,4.19
1576160100,3.94
1576161000,4.01
1576161900,3.69
1576162800,3.53
1576163700,3.37
1576164600,3.19
1576165500,3.3
1576166400,3.26
1576167300,4.48
1576168200,4.76
1576169100,4.82
1576170000,4.8
1576170900,4.63
1576171800,4.48
1576172700,4.32
1576173600,4.44
1576174500,4.4
1576175400,4.31
1576176300,4.94
1576177200,5.08
1576178100,4.98
1576179000,4.48
1576179900,3.83
1576180800,3.23
1576181700,3.06
1576182600,3.66
1576183500,3.83
1576184400,4.01
1576185300,3.98
1576186200,3.69
1576187100,3.9
1576188000,2.98
1576188900,1.94
1576189800,1.63
1576190700,1.96
1576191600,2.54
1576192500,2.57
1576193400,2.37
1576194300,2.76
1576195200,2.97
1576196100,2.76
1576197000,2.73
1576197900,2.88
1576198800,2.7
1576199700,2.4
1576200600,2.63
1576201500,2.51
1576202400,2.11
1576203300,2.01
1576204200,1.85
1576205100,1.89
1576206000,1.88
1576206900,1.73
1576207800,1.59
1576208700,1.64
1576209600,1.53
1576210500,1.53
1576211400,1.48
1576212300,1.32
1576213200,1.48
1576214100,1.42
1576215000,1.61
1576215900,1.29
1576216800,1.56
1576217700,1.63
1576218600,1.48
1576219500,1.18
1576220400,1.33
1576221300,1.39
1576222200,1.26
1576223100,1.16
1576224000,1.18
1576224900,1.21
1576225800,1.23
1576226700,1.37
1576227600,1.43
1576228500,1.44
1576229400,1.32
1576230300,1.24
1576231200,1.23
1576232100,1.32
1576233000,1.3
1576233900,1.69
1576234800,1.63
1576235700,1.78
1576236600,2.15
1576237500,2.39
1576238400,2.11
1576239300,2.05
1576240200,2.43
1576241100,2.71
1576242000,3.55
1576242900,3.92
1576243800,4.09
1576244700,3.51
1576245600,3.98
1576246500,4.09
1576247400,3.75
1576248300,4.27
1576249200,4.58
1576250100,4.92
1576251000,4.78
1576251900,4.93
1576252800,5
1576253700,4.9
1576254600,4.91
1576255500,4.71
1576256400,4.73
1576257300,5.16
1576258200,4.77
1576259100,4.84
1576260000,4.62
1576260900,4.48
1576261800,4.3
1576262700,4.75
1576263600,4.79
1576264500,4.29
1576265400,4.07
1576266300,4.22
1576267200,4.41
1576268100,4.28
1576269000,4.16
1576269900,3.52
1576270800,2.83
1576271700,2.91
1576272600,2.37
1576273500,2.67
1576274400,2.34
1576275300,2.31
1576276200,2.19
1576277100,1.95
1576278000,2.1
1576278900,3.52
1576279800,4.36
1576280700,4.29
1576281600,4.03
1576282500,3.74
1576283400,3.46
1576284300,3.33
1576285200,4.54
1576286100,5.12
1576287000,5.02
1576287900,4.92
1576288800,4.5
1576289700,4.17
1576290600,3.85
1576291500,3.61
1576292400,3.19
1576293300,3.18
1576294200,3.08
1576295100,2.7
1576296000,2.36
1576296900,2.12
1576297800,1.86
1576298700,1.61
1576299600,1.59
1576300500,1.37
1576301400,1.6
1576302300,1.29
1576303200,1.33
1576304100,1.44
1576305000,1.96
1576305900,1.86
1576306800,1.84
1576307700,1.9
1576308600,1.83
1576309500,1.54
1576310400,1.55
1576311300,1.58
1576312200,1.37
1576313100,1.49
1576314000,1.34
1576314900,1.22
1576315800,1.2
1576316700,1.34
1576317600,1.62
1576318500,1.73
1576319400,2.18
1576320300,1.91
1576321200,1.9
1576322100,1.92
1576323000,1.53
1576323900,1.65
1576324800,1.73
1576325700,1.73
1576326600,2.63
1576327500,3.17
1576328400,3.42
1576329300,3.49
1576330200,3.44
1576331100,3.33
1576332000,3.33
1576332900,3.68
1576333800,4.72
1576334700,4.98
1576335600,5.06
1576336500,5.44
1576337400,5.48
1576338300,5.45
1576339200,5.72
1576340100,5.75
1576341000,6.24
1576341900,5.73
1576342800,5.76
1576343700,5.87
1576344600,5.49
1576345500,5.61
1576346400,5.16
1576347300,5.24
1576348200,5.48
1576349100,5.77
1576350000,5.29
1576350900,5.41
1576351800,5.87
1576352700,6.59
1576353600,6.79
1576354500,6.96
1576355400,7.17
1576356300,7.49
1576357200,7.58
1576358100,7.76
1576359000,7.24
1576359900,7.02
1576360800,7.1
1576361700,6.54
1576362600,6.24
1576363500,5.83
1576364400,5.9
1576365300,5.77
1576366200,6.16
1576367100,6.52
1576368000,6.27
1576368900,6.07
1576369800,5.58
1576370700,5.78
1576371600,5.28
1576372500,4.91
1576373400,4.57
1576374300,4.63
1576375200,4.4
1576376100,4.42
1576377000,4.37
1576377900,4.3
1576378800,4.35
1576379700,4.29
1576380600,4.17
1576381500,3.49
1576382400,3.36
1576383300,2.76
1576384200,2.9
1576385100,2.88
1576386000,2.67
1576386900,2.89
1576387800,3.07
1576388700,2.75
1576389600,2.92
1576390500,3.02
1576391400,3.12
1576392300,3.15
1576393200,3.13
1576394100,2.77
1576395000,3.1
1576395900,3.48
1576396800,3.73
1576397700,3.81
1576398600,4.21
1576399500,3.86
1576400400,3.9
1576401300,3.94
1576402200,4.43
1576403100,4.74
1576404000,4.67
1576404900,4.74
1576405800,5.03
1576406700,4.84
1576407600,4.9
1576408500,5.26
1576409400,5.69
1576410300,5.36
1576411200,5.13
1576412100,5.19
1576413000,5.72
1576413900,5.28
1576414800,4.91
1576415700,4.69
1576416600,4.78
1576417500,4.73
1576418400,5.16
1576419300,5.4
1576420200,5.34
1576421100,5.28
1576422000,5.46
1576422900,4.61
1576423800,4.78
1576424700,4.87
1576425600,4.95
1576426500,4.73
1576427400,5.07
1576428300,4.98
1576429200,4.68
1576430100,4.55
1576431000,4.55
1576431900,4.6
1576432800,4.39
1576433700,4.31
1576434600,4.12
1576435500,4.88
1576436400,4.87
1576437300,4.33
1576438200,4.52
1576439100,4.8
1576440000,5.06
1576440900,5.09
1576441800,5.18
1576442700,4.64
1576443600,4.75
1576444500,4.51
1576445400,4.34
1576446300,4.49
1576447200,5.09
1576448100,4.92
1576449000,4.86
1576449900,4.8
1576450800,4.47
1576451700,4.53
1576452600,4.54
1576453500,5.93
1576454400,5.89
1576455300,6.02
1576456200,5.7
1576457100,5.82
1576458000,6.03
1576458900,6.07
1576459800,5.94
1576460700,6.24
1576461600,5.96
1576462500,5.69
1576463400,5.63
1576464300,5.52
1576465200,5.46
1576466100,4.77
1576467000,4.71
1576467900,4.7
1576468800,4.18
1576469700,3.92
1576470600,4.13
1576471500,3.97
1576472400,3.87
1576473300,3.97
1576474200,3.68
1576475100,3.75
1576476000,3.57
1576476900,3.81
1576477800,3.51
1576478700,3.65
1576479600,3.51
1576480500,3.62
1576481400,3.58
1576482300,4.01
1576483200,4.21
1576484100,3.98
1576485000,3.68
1576485900,3.49
1576486800,3.85
1576487700,4.28
1576488600,4.83
1576489500,4.7
1576490400,4.41
1576491300,4.76
1576492200,4.45
1576493100,4.26
1576494000,4.43
1576494900,4.67
1576495800,4.56
1576496700,4.25
1576497600,4.65
1576498500,4.48
1576499400,4.62
1576500300,4.57
1576501200,4.91
1576502100,5.44
1576503000,5.2
1576503900,4.87
1576504800,4.58
1576505700,5.12
1576506600,5
1576507500,5.45
1576508400,5.23
1576509300,5.06
1576510200,4.84
1576511100,5.31
1576512000,5.33
1576512900,5.35
1576513800,5.75
1576514700,6.5
1576515600,6.69
1576516500,6.6
1576517400,5.41
1576518300,5.08
1576519200,4.83
1576520100,4.28
1576521000,4.25
1576521900,4.29
1576522800,4.15
1576523700,4.89
1576524600,4.43
1576525500,3.94
1576526400,4.24
1576527300,4.63
1576528200,4.72
1576529100,4.8
1576530000,4.09
1576530900,4.19
1576531800,4.94
1576532700,5.16
1576533600,5.18
1576534500,5.12
1576535400,4.91
1576536300,5.23
1576537200,5.33
1576538100,5.25
1576539000,4.68
1576539900,4.53
1576540800,4.79
1576541700,4.91
1576542600,4.3
1576543500,3.81
1576544400,3.41
1576545300,3.27
1576546200,3.64
1576547100,3.61
1576548000,3.57
1576548900,3.56
1576549800,3.33
1576550700,3.11
1576551600,2.93
1576552500,3.07
1576553400,3.2
1576554300,3.01
1576555200,3.05
1576556100,3.25
1576557000,3.08
1576557900,3
1576558800,3.03
1576559700,2.95
1576560600,2.58
1576561500,2.38
1576562400,2.47
1576563300,2.35
1576564200,2.58
1576565100,2.35
1576566000,2.3
1576566900,2.57
1576567800,2.25
1576568700,2
1576569600,2.25
1576570500,2.09
1576571400,2.29
1576572300,2.09
1576573200,2.33
1576574100,2.6
1576575000,2.5
1576575900,3.06
1576576800,3.6
1576577700,3.87
1576578600,3.84
1576579500,3.72
1576580400,3.67
1576581300,3.89
1576582200,3.76
1576583100,3.76
1576584000,3.86
1576584900,4
1576585800,4.36
1576586700,4.09
1576587600,3.9
1576588500,3.51
1576589400,2.99
1576590300,2.98
1576591200,3.35
1576592100,3.58
1576593000,3.79
1576593900,4.03
1576594800,3.89
1576595700,3.79
1576596600,3.8
1576597500,3.76
1576598400,3.35
1576599300,3.29
1576600200,3.5
1576601100,3.18
1576602000,2.9
1576602900,2.64
1576603800,2.05
1576604700,2.52
1576605600,2.67
1576606500,2.5
1576607400,1.73
1576608300,1.55
1576609200,1.55
1576610100,1.54
1576611000,1.81
1576611900,2.43
1576612800,2.63
1576613700,2.39
1576614600,2.87
1576615500,2.39
1576616400,1.4
1576617300,1.6
1576618200,1.42
1576619100,1.27
1576620000,1.99
1576620900,1.85
1576621800,1.99
1576622700,2.26
1576623600,2.79
1576624500,2.54
1576625400,2.17
1576626300,2.52
1576627200,2.81
1576628100,2.51
1576629000,2.44
1576629900,2.34
1576630800,2.39
1576631700,2.12
1576632600,2.3
1576633500,1.82
1576634400,1.7
1576635300,1.87
1576636200,2.18
1576637100,1.85
1576638000,2.01
1576638900,1.39
1576639800,1.29
1576640700,1.43
1576641600,1.52
1576642500,1.95
1576643400,1.92
1576644300,2.49
1576645200,2.47
1576646100,2.38
1576647000,2.12
1576647900,2.27
1576648800,2.49
1576649700,2.27
1576650600,2.06
1576651500,2.05
1576652400,1.92
1576653300,1.47
1576654200,1.47
1576655100,1.46
1576656000,1.64
1576656900,1.76
1576657800,1.66
1576658700,1.35
1576659600,1.78
1576660500,2.08
1576661400,2.09
1576662300,1.99
1576663200,1.58
1576664100,1.62
1576665000,1.15
1576665900,0.94
1576666800,1.29
1576667700,1.38
1576668600,1.79
1576669500,2.24
1576670400,1.99
1576671300,2
1576672200,2.35
1576673100,2.97
1576674000,3.53
1576674900,2.88
1576675800,3.03
1576676700,3.45
1576677600,3.67
1576678500,3.26
1576679400,3.25
1576680300,3.55
1576681200,3.7
1576682100,3.44
1576683000,3.51
1576683900,3.74
1576684800,3.58
1576685700,3.54
1576686600,3.32
1576687500,3.74
1576688400,4
1576689300,4.51
1576690200,4.81
1576691100,5.04
1576692000,4.73
1576692900,4.39
1576693800,4.19
1576694700,4.25
1576695600,4.53
1576696500,4.7
1576697400,4.78
1576698300,4.19
1576699200,5.1
1576700100,6.02
1576701000,6.14
1576701900,6.26
1576702800,6.6
1576703700,6.85
1576704600,6.25
1576705500,5.99
1576706400,6.1
1576707300,5.98
1576708200,5.86
1576709100,6.03
1576710000,6.34
1576710900,7.01
1576711800,6.95
1576712700,6.44
1576713600,6.72
1576714500,6.91
1576715400,7.16
1576716300,7.1
1576717200,7.2
1576718100,6.99
1576719000,7.26
1576719900,7.28
1576720800,7.29
1576721700,6.89
1576722600,6.94
1576723500,7.26
1576724400,7.3
1576725300,7.24
1576726200,6.95
1576727100,6.95
1576728000,7
1576728900,6.86
1576729800,6.68
1576730700,6.66
1576731600,7.01
1576732500,6.65
1576733400,6.48
1576734300,6.43
1576735200,6.66
1576736100,6.68
1576737000,6.52
1576737900,6.26
1576738800,6.29
1576739700,6.57
1576740600,6.45
1576741500,6.85
1576742400,6.9
1576743300,7.04
1576744200,6.9
1576745100,6.32
1576746000,6.59
1576746900,6.77
1576747800,6.53
1576748700,6.4
1576749600,6.27
1576750500,6.65
1576751400,6.61
1576752300,6.46
1576753200,6.77
1576754100,6.28
1576755000,6.54
1576755900,6.5
1576756800,6.85
1576757700,6.75
1576758600,6.46
1576759500,6.14
1576760400,6.3
1576761300,6.24
1576762200,6.14
1576763100,5.85
1576764000,5.79
1576764900,6.06
1576765800,6.47
1576766700,5.91
1576767600,5.81
1576768500,5.62
1576769400,6.06
1576770300,5.49
1576771200,4.59
1576772100,4.58
1576773000,4.62
1576773900,4.56
1576774800,4.52
1576775700,4.44
1576776600,4.43
1576777500,4.71
1576778400,5.06
1576779300,4.83
1576780200,4.55
1576781100,4.3
1576782000,4.04
1576782900,3.8
1576783800,4.35
1576784700,4.53
1576785600,4.86
1576786500,5.32
1576787400,5.24
1576788300,5.34
1576789200,5.05
1576790100,5.2
1576791000,5.17
1576791900,5.47
1576792800,5.53
1576793700,5.41
1576794600,5.03
1576795500,4.64
1576796400,5.29
1576797300,5.94
1576798200,6.26
1576799100,6.2
1576800000,6.41
1576800900,6.36
1576801800,6.6
1576802700,6.57
1576803600,6.61
1576804500,6.27
1576805400,6.08
1576806300,5.83
1576807200,5.42
1576808100,5.48
1576809000,5.15
1576809900,5.07
1576810800,4.91
1576811700,4.89
1576812600,4.5
1576813500,4.24
1576814400,4.21
1576815300,4.35
1576816200,4.76
1576817100,4.17
1576818000,4.06
1576818900,3.64
1576819800,3.56
1576820700,3.4
1576821600,3.78
1576822500,4.2
1576823400,4.39
1576824300,4.24
1576825200,4.18
1576826100,4.19
1576827000,3.75
1576827900,3.94
1576828800,3.06
1576829700,2.79
1576830600,3.31
1576831500,3.59
1576832400,3.64
1576833300,3.6
1576834200,3.19
1576835100,3.36
1576836000,3.35
1576836900,3.27
1576837800,3.33
1576838700,3.24
1576839600,3.41
1576840500,3.34
1576841400,3.55
1576842300,3.42
1576843200,3.64
1576844100,3.39
1576845000,3.43
1576845900,3.25
1576846800,3.21
1576847700,3.38
1576848600,3.41
1576849500,3.37
1576850400,3.42
1576851300,3.78
1576852200,3.7
1576853100,3.82
1576854000,3.82
1576854900,3.78
1576855800,4.01
1576856700,3.87
1576857600,3.94
1576858500,4.26
1576859400,4.33
1576860300,4.72
1576861200,4.5
1576862100,4.05
1576863000,3.23
1576863900,2.97
1576864800,3.3
1576865700,3.25
1576866600,3.36
1576867500,3.61
1576868400,3.35
1576869300,3.24
1576870200,3.31
1576871100,2.82
1576872000,2.92
1576872900,2.69
1576873800,3.86
1576874700,3.17
1576875600,2.46
1576876500,3.34
1576877400,2.36
1576878300,2.52
1576879200,2.95
1576880100,3.34
1576881000,3.07
1576881900,2.81
1576882800,3.11
1576883700,2.8
1576884600,2.48
1576885500,2.48
1576886400,2.88
1576887300,2.58
1576888200,2.69
1576889100,2.66
1576890000,2.9
1576890900,2.45
1576891800,2.3
1576892700,1.97
1576893600,1.99
1576894500,1.6
1576895400,1.92
1576896300,2.11
1576897200,1.58
1576898100,1.51
1576899000,1.35
1576899900,1.61
1576900800,1.43
1576901700,1.62
1576902600,1.67
1576903500,1.89
1576904400,1.39
1576905300,1.38
1576906200,1.19
1576907100,1.61
1576908000,1.36
1576908900,1.33
1576909800,1.47
1576910700,1.19
1576911600,1.46
1576912500,1.39
1576913400,1.86
1576914300,1.54
1576915200,1.4
1576916100,1.44
1576917000,1.4
1576917900,1.45
1576918800,1.3
1576919700,1.9
1576920600,1.43
1576921500,1.52
1576922400,1.89
1576923300,1.9
1576924200,2.1
1576925100,1.69
1576926000,1.53
1576926900,1.63
1576927800,1.92
1576928700,1.93
1576929600,1.75
1576930500,1.57
1576931400,1.89
1576932300,2.1
1576933200,2.26
1576934100,2.39
1576935000,2.35
1576935900,2.48
1576936800,3.02
1576937700,2.86
1576938600,2.76
1576939500,2.72
1576940400,2.93
1576941300,3.36
1576942200,3.37
1576943100,3.52
1576944000,3.49
1576944900,3.82
1576945800,4.45
1576946700,4.77
1576947600,4.22
1576948500,3.84
1576949400,4.34
1576950300,4.67
1576951200,4.8
1576952100,4.89
1576953000,4.49
1576953900,4.71
1576954800,4.68
1576955700,5.07
1576956600,4.69
1576957500,4.7
1576958400,4.88
1576959300,4.83
1576960200,5.28
1576961100,5.06
1576962000,5.02
1576962900,5
1576963800,5.01
1576964700,5.3
1576965600,4.98
1576966500,5.32
1576967400,4.79
1576968300,4.58
1576969200,4.42
1576970100,5.03
1576971000,5.05
1576971900,5.52
1576972800,4.98
1576973700,4.78
1576974600,4.93
1576975500,4.9
1576976400,4.62
1576977300,4.37
1576978200,4.32
1576979100,4.47
1576980000,3.79
1576980900,4.12
1576981800,4.05
1576982700,3.81
1576983600,3.81
1576984500,3.58
1576985400,2.96
1576986300,2.96
1576987200,2.65
1576988100,2.59
1576989000,2.73
1576989900,3.13
1576990800,2.73
1576991700,2.61
1576992600,3.02
1576993500,2.7
1576994400,2.62
1576995300,3.03
1576996200,3.46
1576997100,2.35
1576998000,2.01
1576998900,2.73
1576999800,2.8
1577000700,2.34
1577001600,2.15
1577002500,1.92
1577003400,2.27
1577004300,1.71
1577005200,2.01
1577006100,1.99
1577007000,1.82
1577007900,1.55
1577008800,2
1577009700,2.04
1577010600,2
1577011500,1.82
1577012400,2.09
1577013300,1.72
1577014200,2.07
1577015100,2.16
1577016000,2.02
1577016900,2.93
1577017800,3.38
1577018700,2.82
1577019600,3.06
1577020500,3.75
1577021400,3.17
1577022300,3.72
1577023200,4.17
1577024100,4.12
1577025000,4.13
1577025900,4.53
1577026800,4.82
1577027700,5.3
1577028600,4.96
1577029500,4.86
1577030400,4.82
1577031300,5.12
1577032200,4.36
1577033100,3.76
1577034000,2.9
1577034900,2.55
1577035800,3.02
1577036700,3.79
1577037600,4.11
1577038500,4.24
1577039400,4.5
1577040300,4.07
1577041200,3.64
1577042100,2.95
1577043000,3.69
1577043900,3.57
1577044800,3.49
1577045700,3.94
1577046600,3.77
1577047500,3.61
1577048400,3.25
1577049300,3.06
1577050200,3.26
1577051100,2.86
1577052000,2.73
1577052900,2.52
1577053800,2.77
1577054700,2.94
1577055600,3.03
1577056500,2.99
1577057400,3.19
1577058300,3.32
1577059200,3.43
1577060100,3.97
1577061000,3.9
1577061900,3.7
1577062800,3.56
1577063700,4.41
1577064600,4.04
1577065500,4
1577066400,3.72
1577067300,3.56
1577068200,4.02
1577069100,3.98
1577070000,4.02
1577070900,3.93
1577071800,3.44
1577072700,4.17
1577073600,4.12
1577074500,4.81
1577075400,4.54
1577076300,4.8
1577077200,4.94
1577078100,4.97
1577079000,4.81
1577079900,5.56
1577080800,5.35
1577081700,5.45
1577082600,5.05
1577083500,4.39
1577084400,4.09
1577085300,3.78
1577086200,3.75
1577087100,3.43
1577088000,3.18
1577088900,3.24
1577089800,3.15
1577090700,3.21
1577091600,3.4
1577092500,3.17
1577093400,2.8
1577094300,2.74
1577095200,2.85
1577096100,2.83
1577097000,3.28
1577097900,3.24
1577098800,3.03
1577099700,3.16
1577100600,3.25
1577101500,2.75
1577102400,2.73
1577103300,2.69
1577104200,2.47
1577105100,2.75
1577106000,2.89
1577106900,2.62
1577107800,2.36
1577108700,1.78
1577109600,1.61
1577110500,1.97
1577111400,1.56
1577112300,1.62
1577113200,2.03
1577114100,1.64
1577115000,1.72
1577115900,1.95
1577116800,1.76
1577117700,1.92
1577118600,1.87
1577119500,1.69
1577120400,1.53
1577121300,1.41
1577122200,1.8
1577123100,1.7
1577124000,1.56
1577124900,1.79
1577125800,2.47
1577126700,2.02
1577127600,2.13
1577128500,1.93
1577129400,1.75
1577130300,1.69
1577131200,1.69
1577132100,1.58
1577133000,1.68
1577133900,1.59
1577134800,1.71
