Senser,s_0
2786019630,50
2786065463,50
2786098227,50
2786119748,50
2786165541,50
2786198191,50
2786219786,50
2786265612,50
2786298311,50
2786320034,50
2786365631,50
2786398333,50
2786419957,50
2786465635,51
2786498370,51
2786520045,51
2786565752,51
2786598370,51
2786619932,51
2786665756,51
2786698467,51
2786720152,51
2786765815,51
2786798488,51
2786820185,51
2786865866,51
2786898603,51
2786920183,51
2786965967,51
2786998591,51
2787020231,51
2787065983,51
2787098712,51
2787120415,51
2787166060,51
2787198693,51
2787220340,51
2787266091,51
2787298813,51
2787320333,51
2787366125,51
2787398768,52
2787420288,52
2787466131,52
2787498881,52
2787520495,52
2787566260,52
2787598902,52
2787620535,52
2787666307,52
2787699010,52
2787720535,52
2787766324,52
2787798975,52
2787820437,51
2787866591,50
2787899703,49
2787932369,47
2787953914,46
2787999720,46
2788032497,46
2788053986,46
2788099831,47
2788132516,47
2788154253,47
2788199868,48
2788232563,48
2788254094,48
2788300018,49
2788332603,50
2788354415,51
2788399975,51
2788432656,51
2788454537,51
2788500144,51
2788532670,51
2788554645,51
2788600092,51
2788632762,51
2788654625,51
2788700171,49
2788732821,50
2788754758,51
2788800153,52
2788832867,52
2788854663,51
2788900206,51
2788932880,51
2788954876,50
2789000280,50
2789032961,50
2789054696,50
2789100339,50
2789133010,50
2789154822,49
2789200315,49
2789233039,49
2789254857,48
2789300399,46
2789333106,45
2789355124,45
2789400417,44
2789433149,44
2789455057,44
2789500539,44
2789533201,44
2789555218,43
2789600510,43
2789633226,43
2789655185,43
2789700622,42
2789733255,43
2789755244,45
2789800595,47
2789833333,47
2789855231,46
2789900718,46
2789933356,46
2789955082,46
2790000731,45
2790033468,45
2790055053,46
2790100762,46
2790133497,46
2790155263,47
2790200837,47
2790233574,48
2790255226,48
2790300955,48
2790333593,48
2790355204,48
2790400946,48
2790433632,48
2790455205,48
2790500997,48
2790533642,47
2790555211,47
2790601011,47
2790633719,47
2790655476,46
2790701140,46
2790733787,46
2790755307,45
2790801099,45
2790833828,45
2790855519,45
2790901177,45
2790933861,45
2790955498,45
2791001211,45
2791033982,45
2791055762,45
2791101353,44
2791133992,44
2791155528,44
2791201302,44
2791234030,44
2791255600,44
2791301416,44
2791334043,44
2791355642,44
2791401450,45
2791434167,45
2791455847,45
2791501534,45
2791534174,45
2791555678,45
2791601498,45
2791634225,45
2791655703,45
2791701605,45
2791734269,45
2791755791,45
2791801621,45
2791834324,44
2791856075,43
2791901692,42
2791934335,42
2791955964,41
2792001714,41
2792034460,42
2792056223,42
2792101758,42
2792134421,42
2792156083,42
2792201779,43
2792234557,43
2792256425,44
2792301875,44
2792334579,45
2792356292,45
2792401883,45
2792434662,45
2792456270,45
2792502003,45
2792534669,44
2792556316,43
2792602026,40
2792634707,38
2792656359,38
2792702124,39
2792734782,39
2792756545,39
2792802156,40
2792834875,40
2792856406,41
2792902203,42
2792934839,45
2792956658,45
2793002183,45
2793034960,46
2793056680,46
2793102300,47
2793134927,48
2793156716,48
2793202293,48
2793235042,48
2793256755,48
2793302394,48
2793335022,48
2793356706,49
2793402416,50
2793435091,50
2793456783,52
2793502462,52
2793535155,52
2793557079,52
2793602509,52
2793635193,53
2793656909,53
2793702609,53
2793735268,54
2793757143,54
2793802569,54
2793835292,55
2793857165,55
2793902652,55
2793935299,55
2793957448,55
2794002726,53
2794035393,51
2794057287,46
2794102732,43
2794135460,43
2794157166,42
2794202758,42
2794235481,42
2794257041,42
2794302895,43
2794335540,43
2794357337,43
2794402963,44
2794435586,44
2794457254,45
2794503034,45
2794535652,46
2794557330,46
2794603041,47
2794635692,47
2794657279,47
2794703115,48
2794735735,48
2794757589,48
2794803146,48
2794836498,48
2794869799,48
2794902569,48
2794924248,48
2794969857,48
2795003224,48
2795036577,48
2795069921,48
2795103617,48
2795136574,48
2795170054,48
2795203640,48
2795236703,47
2795270166,47
2795303558,47
2795336689,47
2795370197,47
2795403414,47
2795436793,47
2795470238,47
2795503504,47
2795536082,47
2795557652,48
2795603530,48
2795636898,49
2795670215,50
2795703642,50
2795736925,50
2795770293,50
2795803703,50
2795837139,51
2795870298,51
2795903733,51
2795936970,52
2795970397,52
2796003728,52
2796037067,52
2796070403,53
2796103822,53
2796137124,53
2796170597,53
2796203794,53
2796237248,53
2796270592,53
2796303855,53
2796337166,53
2796370720,53
2796403906,53
2796437389,53
2796470658,53
2796504057,52
2796537396,52
2796570736,51
2796604111,48
2796637533,48
2796670730,48
2796704171,49
2796737491,50
2796770740,50
2796804259,51
2796837646,53
2796870770,53
2796904318,54
2796937499,54
2796970865,54
2797004309,54
2797037591,55
2797070914,56
2797104277,56
2797137585,57
2797171074,57
2797204296,57
2797237618,56
2797270972,57
2797304333,57
2797337669,56
2797371210,56
2797404386,56
2797437754,56
2797471081,56
2797504484,56
2797537728,56
2797571111,55
2797604473,55
2797637890,55
2797671131,50
2797704539,48
2797737829,46
2797771209,45
2797804531,44
2797838061,44
2797871266,44
2797904637,44
2797938038,44
2797971304,44
2798004649,44
2798038051,44
2798071404,44
2798104733,44
2798138020,44
2798171413,45
2798204769,45
2798238148,45
2798271434,45
2798304806,45
2798338188,45
2798371560,45
2798404885,45
2798438247,45
2798471579,45
2798505011,45
2798538227,45
2798571626,45
2798605094,45
2798638308,45
2798671604,45
2798705038,45
2798738360,45
2798771695,45
2798805067,44
2798838410,44
2798871755,44
2798905106,44
2798938437,44
2798971843,44
2799005145,45
2799038572,46
2799071880,46
2799105240,47
2799138590,47
2799172047,48
2799205253,48
2799238620,48
2799272128,48
2799305304,48
2799338648,48
2799372023,48
2799405344,48
2799438722,48
2799472072,48
2799505453,48
2799538764,48
2799572102,49
2799605421,49
2799638181,49
2799659771,49
2799705532,50
2799738823,50
2799772258,50
2799808185,50
2799855874,51
2799888222,52
2799909791,52
2799955905,53
2799988308,53
2800010067,53
2800056041,53
2800088362,54
2800109878,54
2800156031,54
2800188405,54
2800209941,54
2800256078,54
2800288419,54
2800309999,54
2800356109,54
2800389301,53
2800421878,50
2800443496,50
2800489381,50
2800521966,50
2800543630,50
2800589529,49
2800621944,49
2800643506,49
2800689581,49
2800722065,49
2800743730,49
2800789668,50
2800822050,51
2800843716,51
2800889681,51
2800922115,51
2800944043,51
2800989804,47
2801022149,47
2801044019,47
2801089861,46
2801122245,46
2801143937,46
2801189879,46
2801222302,47
2801243982,47
2801289907,47
2801322395,47
2801344187,47
2801389995,47
2801422413,47
2801444090,48
2801490001,46
2801522483,46
2801544187,44
2801590110,45
2801622447,45
2801644407,43
2801690092,41
2801722523,44
2801744411,44
2801789970,44
2801822549,44
2801844207,43
2801889971,42
2801922632,42
2801944189,42
2801990066,42
2802022615,42
2802044197,42
2802090101,42
2802122723,41
2802144355,41
2802190154,41
2802222745,41
2802244514,41
2802290263,40
2802322826,40
2802344454,40
2802390181,39
2802422866,39
2802444484,39
2802490154,39
2802522877,38
2802544464,38
2802590264,38
2802622897,38
2802644697,38
2802690321,38
2802722987,38
2802744575,38
2802790344,39
2802823010,39
2802857057,40
2802889757,40
2802911492,40
2802957096,40
2802989799,40
2803011519,41
2803057177,41
2803089837,41
2803111502,41
2803157228,42
2803189911,43
2803211511,44
2803257326,45
2803290580,46
2803323318,47
2803344938,47
2803390606,48
2803423293,49
2803445188,49
2803490691,49
2803523423,50
2803545059,50
2803590714,51
2803623441,51
2803657506,51
2803690132,52
2803712029,53
2803757540,53
2803790218,53
2803811821,53
2803857593,53
2803890233,53
2803911884,53
2803957540,52
2803990958,50
2804023624,49
2804045271,49
2804090946,50
2804123665,52
2804145282,52
2804191051,52
2804223724,52
2804245541,53
2804291035,53
2804323770,52
2804345525,52
2804391110,50
2804423814,50
2804445659,50
2804491176,49
2804523904,47
2804545570,47
2804591249,47
2804623871,46
2804645666,46
2804691280,46
2804723965,46
2804745645,46
2804791379,46
2804824024,46
2804845793,46
2804891388,45
2804924072,46
2804946090,47
2804991461,47
2805024116,45
2805045996,44
2805091486,43
2805124164,44
2805146115,44
2805191574,44
2805224224,45
2805245878,45
2805291532,45
2805324254,46
2805345770,46
2805391643,46
2805424321,46
2805445937,46
2805491645,46
2805524397,47
2805546169,47
2805591737,47
2805624363,47
2805646057,47
2805691702,47
2805724458,47
2805745985,46
2805791859,46
2805824503,46
2805846033,46
2805891869,46
2805924555,46
2805946259,46
2805991970,46
2806024574,46
2806046232,46
2806091957,46
2806124684,46
2806146421,46
2806192005,46
2806224711,46
2806246287,47
2806292047,47
2806324792,47
2806346447,47
2806392142,47
2806424798,47
2806446422,47
2806492159,47
2806525535,47
2806558210,48
2806579949,48
2806625509,48
2806658298,49
2806680043,49
2806725616,49
2806758295,49
2806780015,50
2806825637,50
2806858373,50
2806880228,50
2806925725,50
2806958396,50
2806980095,50
2807025704,50
2807058443,50
2807080090,50
2807125842,50
2807158448,50
2807180090,50
2807225844,51
2807258565,51
2807280349,51
2807325895,51
2807358601,50
2807380222,50
2807425968,50
2807459334,50
2807491967,50
2807513571,49
2807559377,49
2807592071,49
2807613674,49
2807659449,49
2807692095,50
2807713673,51
2807759408,51
2807792122,51
2807813646,51
2807859510,51
2807892177,51
2807914022,51
2807959510,51
2807992223,51
2808013966,51
2808059565,52
2808092276,51
2808114017,51
2808159600,50
2808192356,50
2808214189,50
2808259718,49
2808292424,49
2808314249,48
2808359805,47
2808392512,46
2808414257,46
2808459810,47
2808492484,47
2808514596,47
2808559829,46
2808592599,46
2808614600,46
2808659869,45
2808692575,46
2808714471,48
2808759935,48
2808792624,47
2808814401,48
2808860003,48
2808892680,48
2808914504,48
2808960028,48
2808992763,48
2809014338,47
2809060067,47
2809092754,47
2809114624,46
2809160113,45
2809192871,43
2809214543,42
2809260199,41
2809292844,40
2809314585,39
2809360243,38
2809392955,38
2809414669,37
2809460323,36
2809492932,35
2809514897,35
2809560288,34
2809593051,34
2809614826,33
2809660365,33
2809693029,32
2809714794,32
2809760383,31
2809793113,30
2809814816,30
2809860463,30
2809893118,31
2809914852,31
2809960477,31
2809993245,31
2810015043,31
2810060610,31
2810093223,32
2810114926,33
2810160568,33
2810193344,34
2810214987,36
2810260670,37
2810293318,40
2810315138,43
2810360695,44
2810393437,46
2810415418,47
2810460889,48
2810493456,49
2810515221,50
2810560809,52
2810593493,52
2810615175,54
2810660843,54
2810693545,55
2810715329,55
2810760877,56
2810793601,56
2810815364,56
2810861033,57
2810893612,57
2810915355,57
2810961016,57
2810993748,58
2811015364,58
2811061098,58
2811093723,57
2811115401,57
2811161119,56
2811193868,55
2811215688,54
2811261191,51
2811293803,48
2811315405,47
2811361169,47
2811393881,47
2811415642,47
2811461255,45
2811493910,45
2811515899,43
2811561269,42
2811593979,42
2811616199,41
2811661368,40
2811694004,40
2811716081,40
2811761361,37
2811794084,36
2811816107,35
2811861436,34
2811894097,35
2811916045,35
2811961457,35
2811994169,34
2812016185,34
2812061529,34
2812094197,35
2812116416,35
2812161540,35
2812194274,36
2812216336,36
2812261671,37
2812294344,37
2812316465,38
2812361639,38
2812394370,38
2812416202,40
2812461738,40
2812494402,40
2812516097,41
2812561852,41
2812594514,42
2812616129,43
2812661958,44
2812694532,44
2812716244,44
2812761905,44
2812794572,44
2812816202,44
2812861974,44
2812894639,43
2812916291,43
2812962015,43
2812994742,42
2813016362,42
2813062031,42
2813094697,41
2813116309,41
2813162083,40
2813194816,40
2813216342,40
2813262160,39
2813294799,39
2813316617,38
2813362186,38
2813394871,37
2813416547,36
2813462243,36
2813494891,35
2813516650,35
2813562238,35
2813594955,34
2813616652,34
2813662306,33
2813695013,32
2813716863,31
2813762393,31
2813795117,31
2813816839,31
2813862451,31
2813895119,32
2813917020,34
2813962460,35
2813995206,37
2814016980,39
2814062554,41
2814095877,43
2814128603,44
2814150302,46
2814195912,47
2814228582,49
2814250459,51
2814296005,54
2814328709,58
2814362647,59
2814395396,62
2814417076,63
2814462745,65
2814495408,66
2814517218,67
2814562785,68
2814595462,69
2814617154,70
2814662850,71
2814695486,71
2814717196,71
2814762843,71
2814795603,71
2814829516,71
2814862303,71
2814883918,71
2814929600,70
2814962269,69
2814983907,66
2815029594,63
2815062396,59
2815096348,59
2815129038,59
2815150796,59
2815196471,58
2815229070,58
2815250904,57
2815296427,57
2815329188,56
2815351095,56
2815396501,55
2815429212,54
2815451355,55
2815496505,55
2815529298,52
2815551235,52
2815596629,51
2815629315,51
2815651223,51
2815696614,51
2815729390,50
2815751145,50
2815796697,50
2815829409,50
2815851236,50
2815896759,51
2815929481,51
2815951669,51
2815996856,51
2816029479,48
2816051430,48
2816096809,47
2816129538,44
2816151507,43
2816196933,43
2816229556,43
2816251326,43
2816296919,43
2816329690,42
2816351542,42
2816397216,42
2816429707,41
2816451424,40
2816497134,38
2816529772,36
2816551390,36
2816597305,35
2816629782,34
2816651462,33
2816697341,33
2816729873,32
2816751685,31
2816797261,30
2816829891,30
2816851522,29
2816897253,29
2816929973,29
2816951583,29
2816997289,29
2817029981,29
2817051686,29
2817097349,29
2817130022,29
2817151801,30
2817197440,30
2817230097,30
2817251767,31
2817297431,31
2817330124,33
2817351917,33
2817397450,35
2817430144,38
2817452010,39
2817497483,40
2817530220,40
2817551999,41
2817597598,41
2817630276,42
2817652002,43
2817697632,46
2817730373,48
2817752077,49
2817797683,52
2817830342,53
2817852040,54
2817897682,56
2817930415,58
2817952199,60
2817997781,62
2818030473,63
2818052161,64
2818097840,66
2818130529,67
2818152183,68
2818197913,71
2818230573,71
2818252288,71
2818297939,71
2818330656,71
2818352333,72
2818398015,72
2818430654,72
2818452449,72
2818498060,72
2818530763,72
2818552273,72
2818598102,72
2818630737,72
2818652417,72
2818698142,72
2818730817,71
2818752406,71
2818798216,71
2818830833,70
2818852504,69
2818898230,67
2818930919,65
2818952433,62
2818998314,61
2819030968,61
2819052524,60
2819098323,60
2819131003,60
2819152559,59
2819198436,59
2819231055,58
2819253173,58
2819298409,58
2819331103,58
2819353165,57
2819398463,57
2819431118,58
2819453100,55
2819498463,55
2819531244,54
2819553019,54
2819598555,56
2819631264,55
2819653385,55
2819698597,56
2819731348,55
2819753134,55
2819798707,55
2819831315,55
2819853450,56
2819898679,57
2819931405,57
2819953554,57
2819998763,57
2820031411,57
2820053361,57
2820098791,57
2820131554,56
2820153245,56
2820198902,55
2820231523,55
2820253290,54
2820298920,54
2820331605,54
2820353230,54
2820398987,54
2820431632,54
2820453425,54
2820498974,53
2820531718,53
2820553330,53
2820599053,52
2820631772,51
2820653394,50
2820699076,48
2820731786,48
2820753323,47
2820799202,46
2820831844,46
2820853519,45
2820899165,45
2820931938,45
2820953510,44
2820999316,44
2821031906,44
2821053539,44
2821099333,44
2821131984,44
2821153591,43
2821199365,43
2821231996,44
2821253777,44
2821299391,45
2821332125,45
2821353946,46
2821399449,46
2821432117,47
2821453664,47
2821499452,48
2821532223,48
2821553860,49
2821599528,48
2821632207,49
2821653869,49
2821699579,50
2821732285,50
2821754084,50
2821799687,51
2821832965,51
2821865686,51
2821887468,51
2821933131,52
2821965707,52
2821987342,53
2822033049,53
2822065781,53
2822087467,54
2822133170,54
2822165834,54
2822187477,55
2822233196,55
2822265878,56
2822287735,56
2822333297,56
2822365898,58
2822399962,58
2822432642,59
2822454199,59
2822499990,59
2822532675,59
2822554470,57
2822600091,55
2822632742,54
2822654408,54
2822700094,53
2822732813,53
2822754446,53
2822800163,53
2822832823,53
2822854614,52
2822900141,52
2822932906,51
2822954829,51
2823000283,51
2823032937,51
2823054654,50
2823100293,50
2823133021,50
2823154813,50
2823200337,50
2823232977,50
2823254757,49
2823300371,49
2823333066,49
2823354948,49
2823400454,49
2823433124,47
2823454865,48
2823500475,49
2823533213,50
2823555040,50
2823600509,50
2823633237,50
2823655182,50
2823700573,48
2823733298,44
2823755070,43
2823800619,43
2823833322,42
2823855217,41
2823900756,40
2823933398,40
2823955124,38
2824000800,37
2824033382,34
2824055085,32
2824100774,31
2824133488,31
2824155092,30
2824200891,29
2824233511,28
2824255443,27
2824300906,27
2824333589,26
2824355161,25
2824401002,24
2824433589,23
2824455272,23
2824501023,21
2824533656,19
2824555295,19
2824601095,18
2824633692,18
2824655699,17
2824701152,16
2824733762,15
2824755467,15
2824801111,15
2824833815,15
2824855568,15
2824901144,15
2824933892,15
2824955677,14
2825001201,14
2825033870,13
2825055791,12
2825101293,10
2825133989,9
2825155717,8
2825201297,7
2825234003,6
2825255720,5
2825301341,4
2825334049,4
2825355650,3
2825401430,1
2825434771,0
2825467487,0
2825489104,0
2825534847,-1
2825567461,-1
2825589446,-1
2825634968,-2
2825667593,-2
2825689288,-3
2825735073,-4
2825767574,-5
2825789277,-5
2825835045,-6
2825867651,-6
2825889240,-7
2825934993,-7
2825967695,-8
2825989432,-8
2826035006,-9
2826067791,-10
2826089472,-10
2826135091,-10
2826167799,-10
2826189529,-10
2826235109,-11
2826267878,-11
2826289473,-11
2826335229,-11
2826367850,-12
2826389643,-11
2826435262,-12
2826467982,-12
2826489640,-12
2826535322,-11
2826568624,-11
2826601330,-11
2826623215,-10
2826668761,-10
2826701394,-8
2826723254,-6
2826768714,-4
2826801442,-1
2826823142,2
2826868786,6
2826901478,12
2826935560,18
2826968195,33
2826989928,40
2827035490,52
2827068265,65
2827090092,79
2827135550,99
2827168286,115
2827190181,137
2827235575,157
2827268328,182
2827290266,211
2827335765,234
2827368344,267
2827390254,300
2827435692,333
2827468414,354
2827490162,402
2827535814,415
2827568475,441
2827590030,458
2827635829,481
2827668510,507
2827690321,574
2827735931,569
2827768601,595
2827790349,640
2827835923,664
2827868628,717
2827890412,755
2827936006,780
2827968684,832
2827990525,838
2828035994,872
2828068748,908
2828090450,936
2828136076,946
2828168773,956
2828190413,990
2828236128,1026
2828268855,1067
2828290503,1077
2828336163,1110
2828368831,1144
2828390192,1163
2828436236,1174
2828468918,0
2828488462,0
2828536265,0
2828554884,0
2828602974,0
2828635662,0
2828655170,0
2828703030,0
2828735751,0
2828755133,0
2828803121,0
2828835708,0
2828855156,0
2828903097,0
2828921759,0
2828969826,0
2829002556,0
2829021958,0
2829069890,0
2829102569,0
2829122018,0
2829169901,0
2829188522,0
2829236616,0
2829255235,0
2829303346,0
2829336042,0
2829355513,0
2829403383,0
2829436059,0
2829455577,0
2829503401,0
2829536135,0
2829555553,0
2829603440,0
2829621965,0
2829670157,0
2829688746,0
2829736947,0
2829769560,0
2829788989,0
2829836996,0
2829869647,0
2829888998,0
2829937158,0
2829969627,0
2829989014,0
2830037183,0
2830055635,0
2830103827,0
2830122337,0
2830170395,0
2830188939,0
2830237176,0
2830269830,0
2830289340,0
2830337211,0
2830355878,0
2830403897,0
2830436557,0
2830455963,0
2830503928,0
2830522549,0
2830570544,0
2830589076,0
2830637351,0
2830655871,0
2830704016,0
2830722606,0
2830770719,0
2830789327,0
2830837351,0
2830855966,0
2830904121,0
2830922693,0
2830970813,0
2831003535,0
2831023020,0
2831070891,0
2831103496,0
2831122955,0
2831170868,0
2831189496,0
2831237593,0
2831270314,0
2831289837,0
2831337645,0
2831370321,0
2831389776,0
2831437698,0
2831470419,0
2831489886,0
2831537797,0
2831570392,0
2831589833,0
2831637796,0
2831670471,0
2831690044,0
2831737842,0
2831770544,0
2831789950,0
2831837862,0
2831856468,0
2831904589,0
2831923219,0
2831971316,0
2831989854,0
2832037961,0
2832056667,0
2832104667,0
2832123235,0
2832171327,0
2832189866,0
2832238088,0
2832270806,0
2832290308,0
2832338208,0
2832370788,0
2832390236,0
2832438194,0
2832470911,0
2832490355,0
2832538269,0
2832570921,0
2832590352,0
2832638327,0
2832670961,0
2832690476,0
2832738398,0
2832770988,0
2832790481,0
2832838363,0
2832857073,0
2832905091,0
2832923681,0
2832971745,0
2832990451,0
2833038439,0
2833071156,0
2833090585,0
2833138528,0
2833171229,0
2833190654,0
2833238528,0
2833257312,0
2833305307,0
2833337971,0
2833357484,0
2833405364,0
2833438031,0
2833457507,0
2833505338,0
2833524151,0
2833572024,0
2833590635,0
2833638741,0
2833657501,0
2833705435,0
2833724077,0
2833772121,0
2833790816,0
2833838843,0
2833871603,0
2833890898,0
2833938924,0
2833957398,0
2834005647,0
2834024213,0
2834072351,0
2834090837,0
2834139062,0
2834157605,0
2834205749,0
2834224247,0
2834272439,0
2834290919,0
2834339155,0
2834357696,0
2834405799,0
2834424351,0
2834472495,0
2834490947,0
2834539254,0
2834557757,0
2834605909,0
2834624390,0
2834672708,0
2834691199,0
2834739299,0
2834757834,0
2834806058,0
2834824678,0
2834872742,0
2834891262,0
2834939401,0
2834957926,0
2835006153,0
2835024653,0
2835072842,0
2835091440,0
2835139530,0
2835158124,0
2835206199,0
2835224715,0
2835272904,0
2835291395,0
2835339592,0
2835358266,0
2835406301,0
2835424877,0
2835473039,0
2835491638,0
2835539749,0
2835558247,0
2835606430,0
2835625083,0
2835673096,0
2835691578,0
2835739833,0
2835758478,0
2835806525,0
2835825085,0
2835873204,0
2835891850,0
2835939937,0
2835958448,0
2836006638,0
2836025310,0
2836073275,0
2836091818,0
2836139995,0
2836158715,0
2836206706,0
2836225221,0
2836273408,0
2836292123,0
2836340097,0
2836358594,0
2836406795,0
2836425438,0
2836473476,0
2836491937,0
2836540207,0
2836558779,0
2836606938,0
2836625425,0
2836673670,0
2836692189,0
2836740295,0
2836758807,0
2836807002,0
2836825564,0
2836873834,0
2836892290,0
2836940404,0
2836958935,0
2837007089,0
2837025579,0
2837073809,0
2837092319,0
2837140505,0
2837158973,0
2837207226,0
2837225730,0
2837273927,0
2837292540,0
2837340714,0
2837359192,0
2837407313,0
2837425843,0
2837474054,0
2837492624,0
2837540720,0
2837559265,0
2837607440,0
2837625945,0
2837674122,0
2837692684,0
2837740850,0
2837773522,0
2837792904,0
2837840829,0
2837859441,0
2837907527,0
2837926127,0
2837974240,0
2837992871,0
2838040925,0
2838059452,0
2838107591,0
2838126230,0
2838174363,0
2838206986,0
2838226475,0
2838274467,0
2838307034,0
2838326479,0
2838374420,0
2838393139,0
2838441132,0
2838459664,0
2838507833,0
2838526483,0
2838574569,0
2838593148,0
2838641188,0
2838659806,0
2838707943,0
2838726496,0
2838774645,0
2838793356,0
2838841287,0
2838859806,0
2838908022,0
2838926710,0
2838974716,0
2838993338,0
2839041401,0
2839060083,0
2839108126,0
2839126713,0
2839174812,0
2839193524,0
2839241466,0
2839260025,0
2839308178,0
2839326785,0
2839374928,0
2839393513,0
2839441577,0
2839460210,0
2839508299,0
2839526793,0
2839575029,0
2839593625,0
2839641717,0
2839660230,0
2839708407,0
2839726976,0
2839775077,0
2839793709,0
2839841817,0
2839860372,0
2839908449,0
2839926949,0
2839975201,0
2839993738,0
2840041910,0
2840060436,0
2840108707,0
2840127174,0
2840175292,0
2840193827,0
2840242040,0
2840260559,0
2840308757,0
2840327180,0
2840375432,0
2840393954,0
2840442096,0
2840460673,0
2840508849,0
2840527414,0
2840575442,0
2840593961,0
2840642208,0
2840660740,0
2840708872,0
2840727382,0
2840775667,0
2840808257,0
2840827670,0
2840875697,0
2840894323,0
2840942371,0
2840960799,0
2841009083,0
2841027707,0
2841075787,0
2841094324,0
2841142461,0
2841161158,0
2841209153,0
2841227667,0
2841275853,0
2841294550,0
2841342538,0
2841361079,0
2841409252,0
2841441867,0
2841461376,0
2841509273,0
2841527878,0
2841575953,0
2841594521,0
2841642687,0
2841661223,0
2841709374,0
2841727974,0
2841776049,0
2841794627,0
2841842801,0
2841861325,0
2841909434,0
2841927944,0
2841976183,0
2841994727,0
2842042851,0
2842061376,0
2842109633,0
2842128095,0
2842176242,0
2842194790,0
2842242989,0
2842261601,0
2842309679,0
2842328212,0
2842376337,0
2842394818,0
2842443092,0
2842461620,0
2842509781,0
2842528324,0
2842576425,0
2842594958,0
2842643186,0
2842661685,0
2842709882,0
2842728380,0
2842776592,0
2842795086,0
2842843265,0
2842876009,0
2842895437,0
2842943300,0
2842961845,0
2843010060,0
2843028544,0
2843076759,0
2843095295,0
2843143475,0
2843162016,0
2843210154,0
2843228662,0
2843276905,0
2843295402,0
2843343505,0
2843362070,0
2843410278,0
2843428765,0
2843476962,0
2843495493,0
2843543694,0
2843576309,0
2843595696,0
2843643638,0
2843662308,0
2843710314,0
2843728841,0
2843777075,0
2843795713,0
2843843739,0
2843862282,0
2843910461,0
2843929077,0
2843977165,0
2843995752,0
2844043829,0
2844062514,0
2844110689,0
2844129144,0
2844177246,0
2844195861,0
2844243933,0
2844262466,0
2844310663,0
2844329350,0
2844377320,0
2844395823,0
2844444076,0
2844462751,0
2844510785,0
2844529334,0
2844577412,0
2844596097,0
2844644123,0
2844662729,0
2844710820,0
2844729455,0
2844777515,0
2844796080,0
2844844204,0
2844862852,0
2844910949,0
2844929558,0
2844977632,0
2844996235,0
2845044348,0
2845062920,0
2845111088,0
2845143750,0
2845163234,0
2845211110,0
2845243758,0
2845263367,0
2845311189,0
2845343836,0
2845363271,0
2845411268,0
2845443853,0
2845463375,0
2845511274,0
2845543989,0
2845563376,0
2845611320,0
2845629888,0
2845677984,0
2845696485,0
2845744730,0
2845763288,0
2845811420,0
2845829914,0
2845878081,0
2845896644,0
2845944942,0
2845963315,0
2846011489,0
2846029980,0
2846078209,0
2846096702,0
2846144895,0
2846163478,0
2846211661,0
2846230125,0
2846278324,0
2846296936,0
2846345001,0
2846363520,0
2846411723,0
